timeStamp,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1621601241241,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,391676,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,2977,utf-8,1,0,VDICOR1W14-23,0,0
1621601244237,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,282,utf-8,1,0,VDICOR1W14-23,0,34
1621601244278,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,284,utf-8,1,0,VDICOR1W14-23,0,40
1621601244188,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,9016,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,467,utf-8,1,0,VDICOR1W14-23,0,42
1621601244519,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,377,utf-8,1,0,VDICOR1W14-23,0,42
1621601244663,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,367,utf-8,1,0,VDICOR1W14-23,0,35
1621601244897,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,280,utf-8,1,0,VDICOR1W14-23,0,45
1621601244562,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,617,utf-8,1,0,VDICOR1W14-23,0,0
1621601241844,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,391677,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3488,utf-8,1,0,VDICOR1W14-23,0,34
1621601245030,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,601,utf-8,1,0,VDICOR1W14-23,0,0
1621601245180,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,9016,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,576,utf-8,1,0,VDICOR1W14-23,0,38
1621601245445,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,345,utf-8,1,0,VDICOR1W14-23,0,37
1621601245632,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,425,utf-8,1,0,VDICOR1W14-23,0,36
1621601245792,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,395,utf-8,1,0,VDICOR1W14-23,0,39
1621601246057,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,373,utf-8,1,0,VDICOR1W14-23,0,0
1621601246187,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,424,utf-8,1,0,VDICOR1W14-23,0,138
1621601246435,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,272,utf-8,1,0,VDICOR1W14-23,0,35
1621601246612,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,460,utf-8,1,0,VDICOR1W14-23,0,0
1621601247079,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,9016,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,453,utf-8,1,0,VDICOR1W14-23,0,38
1621601244132,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,391676,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,4436,utf-8,1,0,VDICOR1W14-23,0,0
1621601247538,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,1227,utf-8,1,0,VDICOR1W14-23,0,39
1621601244323,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,391677,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,4424,utf-8,1,0,VDICOR1W14-23,0,39
1621601248677,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,269,utf-8,1,0,VDICOR1W14-23,0,56
1621601245177,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,391676,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3908,utf-8,1,0,VDICOR1W14-23,0,0
1621601248870,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,346,utf-8,1,0,VDICOR1W14-23,0,36
1621601248946,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,387,utf-8,1,0,VDICOR1W14-23,0,0
1621601249203,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,365,utf-8,1,0,VDICOR1W14-23,0,46
1621601249217,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,367,utf-8,1,0,VDICOR1W14-23,0,46
1621601245761,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,391677,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3811,utf-8,1,0,VDICOR1W14-23,0,41
1621601249334,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,9016,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,476,utf-8,1,0,VDICOR1W14-23,0,39
1621601249568,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,452,utf-8,1,0,VDICOR1W14-23,0,0
1621601249691,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,345,utf-8,1,0,VDICOR1W14-23,0,36
1621601249816,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,314,utf-8,1,0,VDICOR1W14-23,0,36
1621601250036,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,591,utf-8,1,0,VDICOR1W14-23,0,34
1621601246707,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,391676,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3857,utf-8,1,0,VDICOR1W14-23,0,0
1621601250130,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,742,utf-8,1,0,VDICOR1W14-23,0,0
1621601250628,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,408,utf-8,1,0,VDICOR1W14-23,0,55
1621601250697,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,352,utf-8,1,0,VDICOR1W14-23,0,34
1621601250878,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,9016,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,617,utf-8,1,0,VDICOR1W14-23,0,44
1621601251036,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,514,utf-8,1,0,VDICOR1W14-23,0,0
1621601251556,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,292,utf-8,1,0,VDICOR1W14-23,0,37
1621601251502,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,354,utf-8,1,0,VDICOR1W14-23,0,37
1621601251849,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,382,utf-8,1,0,VDICOR1W14-23,0,0
1621601248766,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,391677,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3448,utf-8,1,0,VDICOR1W14-23,0,37
1621601252236,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,355,utf-8,1,0,VDICOR1W14-23,0,44
1621601252342,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,375,utf-8,1,0,VDICOR1W14-23,0,34
1621601249584,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,391676,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3299,utf-8,1,0,VDICOR1W14-23,0,0
1621601252592,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,406,utf-8,1,0,VDICOR1W14-23,0,43
1621601252717,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,477,utf-8,1,0,VDICOR1W14-23,0,0
1621601253195,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,333,utf-8,1,0,VDICOR1W14-23,0,38
1621601252995,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,9016,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,543,utf-8,1,0,VDICOR1W14-23,0,39
1621601253532,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,239,utf-8,1,0,VDICOR1W14-23,0,41
1621601253771,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,312,utf-8,1,0,VDICOR1W14-23,0,0
1621601254089,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,234,utf-8,1,0,VDICOR1W14-23,0,35
1621601250025,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,391677,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,4289,utf-8,1,0,VDICOR1W14-23,0,50
1621601254324,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,373,utf-8,1,0,VDICOR1W14-23,0,38
1621601254459,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,314,utf-8,1,0,VDICOR1W14-23,0,37
1621601251053,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,391676,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3790,utf-8,1,0,VDICOR1W14-23,0,0
1621601254698,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,401,utf-8,1,0,VDICOR1W14-23,0,0
1621601255102,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,291,utf-8,1,0,VDICOR1W14-23,0,36
1621601254967,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,9016,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,423,utf-8,1,0,VDICOR1W14-23,0,45
1621601255393,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,286,utf-8,1,0,VDICOR1W14-23,0,38
1621601251860,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,391677,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3920,utf-8,1,0,VDICOR1W14-23,0,68
1621601255680,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,391,utf-8,1,0,VDICOR1W14-23,0,0
1621601255905,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,421,utf-8,1,0,VDICOR1W14-23,0,35
1621601256072,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,328,utf-8,1,0,VDICOR1W14-23,0,40
1621601256327,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,310,utf-8,1,0,VDICOR1W14-23,0,36
1621601252998,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,391676,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3549,utf-8,1,0,VDICOR1W14-23,0,0
1621601256400,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,871,utf-8,1,0,VDICOR1W14-23,0,0
1621601256684,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,9016,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,684,utf-8,1,0,VDICOR1W14-23,0,39
1621601257273,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,351,utf-8,1,0,VDICOR1W14-23,0,50
1621601257375,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,325,utf-8,1,0,VDICOR1W14-23,0,47
1621601253543,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,391677,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,4337,utf-8,1,0,VDICOR1W14-23,0,51
1621601254774,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,391676,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3176,utf-8,1,0,VDICOR1W14-23,0,0
1621601257707,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,502,utf-8,1,0,VDICOR1W14-23,0,0
1621601258008,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,330,utf-8,1,0,VDICOR1W14-23,0,45
1621601258094,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,319,utf-8,1,0,VDICOR1W14-23,0,35
1621601258215,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,533,utf-8,1,0,VDICOR1W14-23,0,42
1621601258414,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,733,utf-8,1,0,VDICOR1W14-23,0,0
1621601258339,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,9016,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,809,utf-8,1,0,VDICOR1W14-23,0,37
1621601255396,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,391677,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3604,utf-8,1,0,VDICOR1W14-23,0,44
1621601259147,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,305,utf-8,1,0,VDICOR1W14-23,0,39
1621601259154,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,312,utf-8,1,0,VDICOR1W14-23,0,45
1621601259453,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,432,utf-8,1,0,VDICOR1W14-23,0,43
1621601259466,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,461,utf-8,1,0,VDICOR1W14-23,0,0
1621601259930,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,298,utf-8,1,0,VDICOR1W14-23,0,33
1621601259888,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,344,utf-8,1,0,VDICOR1W14-23,0,37
1621601260232,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,444,utf-8,1,0,VDICOR1W14-23,0,0
1621601256638,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,391676,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,4066,utf-8,1,0,VDICOR1W14-23,0,0
1621601260832,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,287,utf-8,1,0,VDICOR1W14-23,0,37
1621601260677,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,9016,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,491,utf-8,1,0,VDICOR1W14-23,0,34
1621601261120,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,283,utf-8,1,0,VDICOR1W14-23,0,45
1621601257625,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,391677,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3696,utf-8,1,0,VDICOR1W14-23,0,40
1621601261445,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,338,utf-8,1,0,VDICOR1W14-23,0,37
1621601261404,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,446,utf-8,1,0,VDICOR1W14-23,0,0
1621601261784,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,257,utf-8,1,0,VDICOR1W14-23,0,36
1621601261852,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,318,utf-8,1,0,VDICOR1W14-23,0,39
1621601262041,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,352,utf-8,1,0,VDICOR1W14-23,0,0
1621601258749,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,391676,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3574,utf-8,1,0,VDICOR1W14-23,0,0
1621601262427,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,243,utf-8,1,0,VDICOR1W14-23,0,39
1621601262394,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,9016,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,464,utf-8,1,0,VDICOR1W14-23,0,37
1621601259198,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,391677,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3595,utf-8,1,0,VDICOR1W14-23,0,47
1621601262671,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,1517,utf-8,1,0,VDICOR1W14-23,0,37
1621601260229,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,391676,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3890,utf-8,1,0,VDICOR1W14-23,0,0
1621601262902,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,1557,utf-8,1,0,VDICOR1W14-23,0,35
1621601264210,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,321,utf-8,1,0,VDICOR1W14-23,0,35
1621601261173,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,391677,82330,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3424,utf-8,1,0,VDICOR1W14-23,0,39
1621601264188,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,547,utf-8,1,0,VDICOR1W14-23,0,0
1621601264460,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,329,utf-8,1,0,VDICOR1W14-23,0,40
1621601264532,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,9015,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,511,utf-8,1,0,VDICOR1W14-23,0,0
1621601264749,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,366,utf-8,1,0,VDICOR1W14-23,0,34
1621601264697,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,9016,17194,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,497,utf-8,1,0,VDICOR1W14-23,0,42
1621601265058,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,2385,4340,6,6,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,300,utf-8,1,0,VDICOR1W14-23,0,37
